5.205219718938211004e-01
9.064807219031993935e-01
9.096720973396577037e-01
9.095777548918640987e-01
9.093717816683830613e-01
9.083436087135223769e-01
9.112719751809720270e-01
9.078407224958948696e-01
9.099526066350710485e-01
