9.782016348773842074e-01
9.264305177111716860e-01
9.245441207294068375e-01
9.255921190526095188e-01
9.253825193879690048e-01
9.264305177111716860e-01
9.234961224062041563e-01
9.270593167050932282e-01
9.255921190526095188e-01
